,mention_id,unique_id,uuid,patent_id,inventor_id,rawlocation_id,name_first,name_last,sequence,rule_47,deceased,id,location_id,city,state,country,latlong
8212,US5860147-1,3790,b5aft7yvnez0y4tl63a92ayh3,5860147,fl:ja_ln:doweck-3,6t0xilak0z1ujya7do87rykv2,Jacob,Doweck,1,FALSE,FALSE,6t0xilak0z1ujya7do87rykv2,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
8213,US5860273-1,18467,xsc08hj9xxrihuhqoumg5nxoy,5860273,fl:ei_ln:zehavi-1,z355qqj42ob8xugl0hwgtpmzo,Eitan,Zehavi,1,FALSE,FALSE,z355qqj42ob8xugl0hwgtpmzo,fd5ad63f-cb8f-11eb-9615-121df0c29c1e,Kiriat Tivon,,IL,32.7133|35.1228
8214,US5860279-2,485,cst9yoybn1d40x8xjsyqg1i5z,5860279,fl:na_ln:amir-3,04gc7gt9fbfpxv5to3vtyu597,Nadav,Amir,2,FALSE,FALSE,04gc7gt9fbfpxv5to3vtyu597,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8215,US5860295-3,11814,x8iuwjtv27tnlc7t27f1djz49,5860295,fl:el_ln:miron-1,98vswnn0imgna5p2bg9hmzucc,Eli,Miron,3,FALSE,FALSE,98vswnn0imgna5p2bg9hmzucc,fc57db5d-cb8e-11eb-9615-121df0c29c1e,Princeton,NJ,US,40.3493|-74.6593
8216,US5860725-1,9301,w17ovybnxrng7r34029qk7i92,5860725,w17ovybnxrng7r34029qk7i92,z1q1g2i2ejprs2la98iswn7qv,Tzvi,Klebanow,1,FALSE,FALSE,z1q1g2i2ejprs2la98iswn7qv,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
8217,US5860845-0,6841,231bso4olj4pyj6u1q321ug9x,5860845,231bso4olj4pyj6u1q321ug9x,fisniasyaauau1axdxruyl10m,Yuval,Goyhrach,0,FALSE,FALSE,fisniasyaauau1axdxruyl10m,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon Lezion,,IL,31.9752|34.7809
8218,US5860922-1,2027,9qc1xeq4ws0oka8n9k6ts9kji,5860922,fl:ra_ln:beyar-1,mmfel20lrugacsiroae6jgk2w,Rafael,Beyar,1,FALSE,FALSE,mmfel20lrugacsiroae6jgk2w,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
8219,US5861149-0,13824,umn26g3useelpnu64gf2qcqq6,5861149,fl:vl_ln:ritter-1,jxvivpoqgwuy5qj3izfbsfzk9,Vladimir,Ritter,0,FALSE,FALSE,jxvivpoqgwuy5qj3izfbsfzk9,fef60aae-cb8e-11eb-9615-121df0c29c1e,Kiriat-Yam,,IL,32.815|35.0022
8220,US5861159-1,970,ge6bh9jcfirwfv0938vs2c24e,5861159,fl:ro_ln:azhari-1,bwasewrbmh5gzn9yt8uswgkyw,Rosa,Azhari,1,FALSE,FALSE,bwasewrbmh5gzn9yt8uswgkyw,b8761595-cb8e-11eb-9615-121df0c29c1e,Grush Segev,,IL,
8221,US5861381-3,7861,hvk9esr9qxizlm2zyattlkxl1,5861381,fl:ma_ln:hareuveni-1,j6ii9h9hhapa4u4iyeajain0n,Mara,Hareuveni,3,FALSE,FALSE,j6ii9h9hhapa4u4iyeajain0n,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat-Ha-Sharon,,IL,32.071|34.827
8222,US5861382-2,2690,9yuv12spzhlq8sps7g2ytvf1f,5861382,fl:li_ln:cahalon-1,8l57krw6g1pp9klyk7g4dkl87,Liora,Cahalon,2,FALSE,FALSE,8l57krw6g1pp9klyk7g4dkl87,3c7deae9-cb8e-11eb-9615-121df0c29c1e,Givataim,,IL,
8223,US5861405-3,4841,nobd5r0dltvv3fav9klyhjpgs,5861405,fl:bi_ln:fischer-1,asqy2souzkiwkglwzb8d1wvq1,Bilha,Fischer,3,FALSE,FALSE,asqy2souzkiwkglwzb8d1wvq1,8db17b4d-cb90-11eb-9615-121df0c29c1e,Silver Spring,MD,US,39.0085|-77.0206
8224,US5861641-2,8614,jydytzmfy784qimi4wua70lsj,5861641,fl:me_ln:janai-1,xpsrtfykitcech62cphvkeo08,Meir,Janai,2,FALSE,FALSE,xpsrtfykitcech62cphvkeo08,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
8225,US5861904-0,8763,gewkgokhg1ruvjpk16to25oo1,5861904,fl:yo_ln:kamir-2,6hx862nxxq9eqjv32mk01eq3r,Yosef,Kamir,0,FALSE,FALSE,6hx862nxxq9eqjv32mk01eq3r,3fd0385b-cb8e-11eb-9615-121df0c29c1e,Netanya,,IL,32.3076|34.8644
8226,US5861941-1,10754,e6wjjg553l54g4hhnjov3nmqd,5861941,fl:bo_ln:liebers-1,e2fyq7krpe3qq9dd62lj0wm9z,Boris B.,Liebers,1,FALSE,FALSE,e2fyq7krpe3qq9dd62lj0wm9z,d97477f1-cb8e-11eb-9615-121df0c29c1e,Alfe Menashe,,IL,32.4596|35.014
8227,US5861959-0,1205,c381sr2xju18h6b2m04tf6to6,5861959,fl:ha_ln:barak-2,g0pcbjny76aigmezye7xow1oz,Haim,Barak,0,FALSE,FALSE,g0pcbjny76aigmezye7xow1oz,e99a2a8d-09bc-11ec-893a-12de62d610b1,Kfar Saba,,IL,32.1773|34.9075
8228,US5862076-0,4085,a6pat9dmv50jdppyq7nljhumi,5862076,fl:bo_ln:eitan-6,rk2az87bsvgsfrzlssttdecee,Boaz,Eitan,0,FALSE,FALSE,rk2az87bsvgsfrzlssttdecee,ea59a211-09be-11ec-893a-12de62d610b1,Sunnyvale,CA,US,37.3688|-122.036
8229,US5862203-1,1204,2qtqmq1ppzzbz6hx4vwiuix17,5862203,fl:gi_ln:barak-5,08pitl12qgto4m7j2t4pavtrz,Gideon,Barak,1,FALSE,FALSE,08pitl12qgto4m7j2t4pavtrz,fdce9822-cb8e-11eb-9615-121df0c29c1e,Raanana,,IL,32.1863|34.8692
8230,US5862303-0,90,bgxsuxhhcu2ka8fsv1zrxbjo0,5862303,fl:el_ln:adar-1,ym0a68u6muapcs5a8djw88llu,Eli,Adar,0,FALSE,FALSE,ym0a68u6muapcs5a8djw88llu,d94d0617-cb8f-11eb-9615-121df0c29c1e,Even Yehuda,,IL,32.2673|34.8817
8231,US5862640-0,12191,qvykpfe0jadasljq0yk5zganc,5862640,fl:ye_ln:negri-1,rczt4g15oyz74mupuk3oro9sj,Yermiyahu,Negri,0,FALSE,FALSE,rczt4g15oyz74mupuk3oro9sj,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8232,US5862799-1,9810,gewnfaom57zwfuyhsldf79jub,5862799,fl:vl_ln:krupkin-1,y82ds5img2dvbrzxir1y5kx5r,Vladimir,Krupkin,1,FALSE,FALSE,y82ds5img2dvbrzxir1y5kx5r,ec64093c-09bd-11ec-893a-12de62d610b1,Rishon,,IL,31.9752|34.7809
8233,US5862805-0,12461,6k8fcxluvocq2xcitxox3d1e2,5862805,fl:me_ln:nitzan-2,8ffyw0t7r575qfkqgsvinml58,Meir,Nitzan,0,FALSE,FALSE,8ffyw0t7r575qfkqgsvinml58,64a9dd6b-cb8f-11eb-9615-121df0c29c1e,Mizrach Benyamin,,IL,
8234,US5863156-1,215,9ko7rocq18hj2l6sxkxc7geln,5863156,fl:di_ln:agranovsky-1,fso9hdcwoz0n47ruupgaveaat,Dina,Agranovsky,1,FALSE,FALSE,fso9hdcwoz0n47ruupgaveaat,3cf5d395-cb8e-11eb-9615-121df0c29c1e,Nahariya,,IL,33.005|35.0988
8235,US5863534-2,10298,c53oj8oel7a6d1dl4lxznu15z,5863534,fl:av_ln:levanon-1,guiokdj081hh31xgtguh41eys,Avigdor,Levanon,2,FALSE,FALSE,guiokdj081hh31xgtguh41eys,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8236,US5864145-1,5479,6gatstxye8ktsqzrhyvlglvc2,5864145,fl:ig_ln:friedland-1,00z16b7jv8ko7ym5pfigiq5f1,Igor,Friedland,1,FALSE,FALSE,00z16b7jv8ko7ym5pfigiq5f1,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
8237,US5864353-0,6186,60bjwn20o1qx82czfbtp0jqnq,5864353,fl:om_ln:gila-1,7gqbpjgs53fna60nrbkgpvrri,Omer,Gila,0,FALSE,FALSE,7gqbpjgs53fna60nrbkgpvrri,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8238,US5864593-0,13384,cncn9m9396oae8ahsmqha5l47,5864593,fl:al_ln:radkowsky-1,2st9paxk4o2pvq0k5iwxjrvax,Alvin,Radkowsky,0,FALSE,FALSE,2st9paxk4o2pvq0k5iwxjrvax,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat Chen,,IL,32.071|34.827
8239,US5864626-0,2363,ok92o1afx96u9nj890egze5om,5864626,fl:or_ln:braun-1,oa4p1l2mjw34tzhrtuklcutqj,Ori,Braun,0,FALSE,FALSE,oa4p1l2mjw34tzhrtuklcutqj,e67cdd38-cb8e-11eb-9615-121df0c29c1e,69127 Tel Aviv,,IL,32.0887|34.7831
8240,US5864651-1,2103,a882k24ap2h3ugibsdjbmvv8e,5864651,a882k24ap2h3ugibsdjbmvv8e,zydtkottyz05feyzbky7c6p4i,Shlomo,Birman,1,FALSE,FALSE,zydtkottyz05feyzbky7c6p4i,3fd0385b-cb8e-11eb-9615-121df0c29c1e,Netanya,,IL,32.3076|34.8644
8241,US5864667-0,1275,eo4iau9pbwflrankhbbav8ehg,5864667,fl:mo_ln:barkan-5,cjjsnwarba3k1olaet301bngw,Mordhay,Barkan,0,FALSE,FALSE,cjjsnwarba3k1olaet301bngw,fe2762b6-09bd-11ec-893a-12de62d610b1,Petah Tikva,,IL,32.0905|34.884
8242,US5864714-1,3126,zkx88hkv5br5dh6j8ka5zmd3d,5864714,fl:ro_ln:cohen-25,vbpw8zqtz0z0r5n2ahw75h9m9,Ron,Cohen,1,FALSE,FALSE,vbpw8zqtz0z0r5n2ahw75h9m9,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
8243,US5864874-0,15378,u25udjwj10nwdioym6szk0yh2,5864874,fl:eh_ln:shapiro-1,jnekt3vs927sq285f834jgfla,Ehud,Shapiro,0,FALSE,FALSE,jnekt3vs927sq285f834jgfla,f17c01a0-09bd-11ec-893a-12de62d610b1,Rockville,MD,US,39.084|-77.1528
8244,US5865062-0,9875,sowd6obapyxutp5rv9h0s3q7c,5865062,sowd6obapyxutp5rv9h0s3q7c,x5j2nhhfage3y4ppkj2zozwlh,Chaim,Lahat,0,FALSE,FALSE,x5j2nhhfage3y4ppkj2zozwlh,bc9d6df4-cb8e-11eb-9615-121df0c29c1e,Maccabim,,IL,31.8952|34.9894
8245,US5865183-0,8179,x6gsyzumoyc70so3ko1z3tiq9,5865183,x6gsyzumoyc70so3ko1z3tiq9,e8ye66wis8rk6fmhuhgyj2ny5,Aviv,Hirschebain,0,FALSE,FALSE,e8ye66wis8rk6fmhuhgyj2ny5,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8246,US5865486-0,2638,5siq3rcbftxar5t5jc1x80sxn,5865486,5siq3rcbftxar5t5jc1x80sxn,r329gghvthxtv9lsnbhlf8n3v,Eliezer,Bussani,0,FALSE,FALSE,r329gghvthxtv9lsnbhlf8n3v,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
8247,US5865974-0,2679,esp00mrcituv4sgsfiwj7v6xb,5865974,fl:sh_ln:cabilly-1,stml9xtaca7pyqm32dx5zll7x,Shmuel,Cabilly,0,FALSE,FALSE,stml9xtaca7pyqm32dx5zll7x,ff730d7e-cb8f-11eb-9615-121df0c29c1e,Gedera,,IL,31.8118|34.7804
8248,US5866546-0,7359,13k74z6b02ujva0jdef4ny5ln,5866546,fl:da_ln:gross-12,0uooruqizv8dsp4mow44x0pu7,David,Gross,0,FALSE,FALSE,0uooruqizv8dsp4mow44x0pu7,f9f856e0-09bb-11ec-893a-12de62d610b1,Mevasseret-Zion,,IL,31.7705|35.2293
8249,US5866619-1,14441,xoohi71fu7jmu3qxfpha5pz2w,5866619,fl:ab_ln:rubinstein-1,ryre65lbldi8slpqqadl9u5u4,Abraham,Rubinstein,1,FALSE,FALSE,ryre65lbldi8slpqqadl9u5u4,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
8250,US5866757-0,13594,kx1wdfefmflzpp1ss9c9xdpyr,5866757,fl:ya_ln:reisner-1,q3xarlgapgz6b61pm6ac7tuvm,Yair,Reisner,0,FALSE,FALSE,q3xarlgapgz6b61pm6ac7tuvm,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8251,US5867493-0,18629,9x5sfdccsimtikhc1qpirls2w,5867493,fl:ye_ln:zisapel-1,rqwnlngmzj2osasx2w5bn5yge,Yehuda,Zisapel,0,FALSE,FALSE,rqwnlngmzj2osasx2w5bn5yge,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8252,US5867590-0,4472,uke9qt9rzoj25fsqbrc8xr279,5867590,fl:da_ln:eylon-2,45fihl8j1qva66u0hvwer9kmv,Dan,Eylon,0,FALSE,FALSE,45fihl8j1qva66u0hvwer9kmv,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8253,US5867604-0,1632,0ewypclzqvp1nddjkmic82oj8,5867604,fl:me_ln:benlevy-1,oku63raya84e9n5jj2y9ildzx,Meir,Ben-Levy,0,FALSE,FALSE,oku63raya84e9n5jj2y9ildzx,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa 32159,,IL,32.8003|35.0085
8254,US5867718-1,1143,iqfe0pd2fvip36fbao5vr0zq8,5867718,fl:er_ln:barniv-2,gu861gvbcczaq8n5dyyx82obb,Erez,Bar-Niv,1,FALSE,FALSE,gu861gvbcczaq8n5dyyx82obb,fdce9822-cb8e-11eb-9615-121df0c29c1e,Raanana,,IL,32.1863|34.8692
8255,US5867988-0,8816,goi20nxap1eb58ab0ac5ohnn2,5867988,fl:ur_ln:kaplan-2,001b2jj08dph5r8b1ua7mkwfx,Uri,Kaplan,0,FALSE,FALSE,001b2jj08dph5r8b1ua7mkwfx,ffcbfc28-cb8e-11eb-9615-121df0c29c1e,Moshav Galia,,IL,31.9523|34.9219
8256,US5868079-0,2783,s4palbkdvf3q70uhu3j5s97nj,5868079,fl:ga_ln:charny-1,t8s3sasic3ap9kuszuwnl1q8h,Gad,Charny,0,FALSE,FALSE,t8s3sasic3ap9kuszuwnl1q8h,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat Gan,,IL,32.071|34.827
8257,US5868478-0,18178,l47rmcqxtyxf48p9kvgunu8k1,5868478,fl:zv_ln:yemini-1,3ql6hlu9336w24uzdbyhaqdrk,Zvi,Yemini,0,FALSE,FALSE,3ql6hlu9336w24uzdbyhaqdrk,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8258,US5868683-2,252,04e60fm9cqrgwn4z3pcgr4dzn,5868683,04e60fm9cqrgwn4z3pcgr4dzn,ku24vrcfkuypu78d9lj4fzdoz,Merav,Ahissar,2,FALSE,FALSE,ku24vrcfkuypu78d9lj4fzdoz,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8259,US5868688-0,848,qhq9rifjclk4z2blhf2l2ayjw,5868688,fl:jo_ln:avidor-2,p7hxo5l99c5y5ayytdg6o3uqo,Joseph,Avidor,0,FALSE,FALSE,p7hxo5l99c5y5ayytdg6o3uqo,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
8260,US5868697-1,13140,d88xe9bsc5deiiodi3d06kajm,5868697,fl:gr_ln:pinchasik-1,35b4z752ga742ekw60h288560,Gregory,Pinchasik,1,FALSE,FALSE,35b4z752ga742ekw60h288560,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
8261,US5868732-2,2358,ax6cvfeflzmoha251ae2j7rpg,5868732,fl:of_ln:braude-1,28pk93mkywrnhshfv6oajrh1f,Ofer,Braude,2,FALSE,FALSE,28pk93mkywrnhshfv6oajrh1f,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat Gan,,IL,32.071|34.827
8262,US5869058-0,3047,ojp9dlrpjkv983z1km1vylx3w,5869058,fl:ir_ln:cohen-1,8p0ko2msz2s6qr08oat9d8sst,Irun R.,Cohen,0,FALSE,FALSE,8p0ko2msz2s6qr08oat9d8sst,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8263,US5869409-0,18773,t8j2zvzv70cqbxjmm3wgmd3m7,5869409,fl:ri_ln:zusman-1,tox1e7emt9aakafy9g1fbkg5c,Rivka,Zusman,0,FALSE,FALSE,tox1e7emt9aakafy9g1fbkg5c,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
8264,US5869529-0,16057,g2jj9ulmxvwihse6n40r9czwv,5869529,fl:am_ln:sintov-2,qmhz4jtyx54j0wd2y5yqbi9s0,Amnon,Sintov,0,FALSE,FALSE,qmhz4jtyx54j0wd2y5yqbi9s0,92e7a5e8-cb8e-11eb-9615-121df0c29c1e,Omer,,IL,31.2776|34.8487
8265,US5869616-3,7629,awo6w6lnrugbyzf3f4uumjq9c,5869616,fl:ra_ln:guy-1,w61c3hub1xb9baji9diu9r6u5,Rachel,Guy,3,FALSE,FALSE,w61c3hub1xb9baji9diu9r6u5,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8266,US5869748-1,11310,zo3enyi39xysjtmcha7ob6hyz,5869748,fl:ro_ln:marks-4,ykhqauqnjghfg2yr6uksyra51,Robert Steven,Marks,1,FALSE,FALSE,ykhqauqnjghfg2yr6uksyra51,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8267,US5869930-0,1356,qdc3ungcutmse8wrati7q0nn3,5869930,fl:is_ln:baumberg-1,w5p3mgwvadxzbdqkml92psw7a,Israel,Baumberg,0,FALSE,FALSE,w5p3mgwvadxzbdqkml92psw7a,cb53cd25-cb8f-11eb-9615-121df0c29c1e,Maale Adumim,,IL,33.0506|35.2514
8268,US5870389-2,626,uikdkc62v5k8hyngcdba10rua,5870389,fl:sh_ln:arditi-1,7mt1pvymxwjwz7wl5lg1zjyzl,Shmuel,Arditi,2,FALSE,FALSE,7mt1pvymxwjwz7wl5lg1zjyzl,fe2762b6-09bd-11ec-893a-12de62d610b1,Petah Tikva,,IL,32.0905|34.884
8269,US5870426-1,7836,uuu2e78x4hvoe7hedah6ooed9,5870426,fl:ha_ln:harel-1,9r8b8w6kxp2wtkoz65e7pyux8,Haim,Harel,1,FALSE,FALSE,9r8b8w6kxp2wtkoz65e7pyux8,8e779155-cb8f-11eb-9615-121df0c29c1e,Herezelia,,IL,
8270,US5870559-0,10266,x0un0v6w3khhe0gmdstk63jod,5870559,fl:er_ln:leshem-1,gqq7f1fl6akdv6fld0ltwpxv6,Eran,Leshem,0,FALSE,FALSE,gqq7f1fl6akdv6fld0ltwpxv6,fb2ad465-09bc-11ec-893a-12de62d610b1,Gan Shomron,,IL,32.4639|34.9985
8271,US5870615-0,1155,wsipr1pjqegkvo1kgq0fmjjxa,5870615,fl:da_ln:baron-4,z5kn6e8ce7hmxlmb0g6uksi1f,David,Bar-On,0,FALSE,FALSE,z5kn6e8ce7hmxlmb0g6uksi1f,f1c2db57-cb90-11eb-9615-121df0c29c1e,Givat Ela,,IL,32.7209|35.2449
8272,US5870752-1,11416,3um4lwkwoemp48fppinkkm452,5870752,fl:yo_ln:matias-3,kv6vbhixlrqbd9xk6jf97jqkf,Yossi,Matias,1,FALSE,FALSE,kv6vbhixlrqbd9xk6jf97jqkf,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8273,US5870970-0,9046,9nwe1x0xvtoia1jva1inifkbk,5870970,fl:od_ln:katz-2,kk0j601bmrh5vllon0vfju46h,Oded,Katz,0,FALSE,FALSE,kk0j601bmrh5vllon0vfju46h,fe07ee59-cb8e-11eb-9615-121df0c29c1e,DN Menashe,,IL,32.4596|35.014
8274,US5870977-0,85,jusq9tjcpnzzcogvu8wq8w5rl,5870977,fl:vi_ln:adamovski-1,80unkvmr2pq6yizkvdmf335w5,Victor Isaevich,Adamovski,0,FALSE,FALSE,80unkvmr2pq6yizkvdmf335w5,fe2762b6-09bd-11ec-893a-12de62d610b1,Petah Tikvah,,IL,32.0905|34.884
8275,US5871013-1,15936,o81qzlmwd6z478bw1vsu70qy6,5871013,fl:sh_ln:shwartz-3,gkyrrsavzj2kz6kstglqt0uxp,Shoulamit Cohen,Shwartz,1,FALSE,FALSE,gkyrrsavzj2kz6kstglqt0uxp,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
8276,US5871125-0,7409,kmpewe2go6d6zqizjbfjr50yy,5871125,fl:jo_ln:gross-45,evvg51kaeja711tmscwuqgdkf,Joseph,Gross,0,FALSE,FALSE,evvg51kaeja711tmscwuqgdkf,fd0fa322-cb8e-11eb-9615-121df0c29c1e,Dublin,,IE,53.3498|-6.26027
8277,US5871141-0,7666,e93528yj3y9rgeeuswik9uf2o,5871141,fl:il_ln:hadar-1,i86ovgpdemn8fxfslrvxe43b4,Ilan,Hadar,0,FALSE,FALSE,i86ovgpdemn8fxfslrvxe43b4,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
8278,US5871181-0,11402,ru8684wkr59415wm6ynbbf6va,5871181,ru8684wkr59415wm6ynbbf6va,6i0n6j4pnz1zye2pqc1lm56yx,Jonathan,Mass,0,FALSE,FALSE,6i0n6j4pnz1zye2pqc1lm56yx,fb7d135a-cb8f-11eb-9615-121df0c29c1e,32 683 Haifa,,IL,32.8003|35.0085
8279,US5871489-0,12757,dsskk6bf6w3nc3l8z9dw9bihw,5871489,fl:jo_ln:ovil-1,q0ns5ir9y4lmdou4e6k3y992u,Joel,Ovil,0,FALSE,FALSE,q0ns5ir9y4lmdou4e6k3y992u,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
8280,US5871540-0,17295,mmo7d6lneff6vmcsmm4eqrs2h,5871540,fl:ma_ln:weissman-1,wne1ebjzqw6ha2e9ihslfapxk,Marc G.,Weissman,0,FALSE,FALSE,wne1ebjzqw6ha2e9ihslfapxk,4202de57-cb8e-11eb-9615-121df0c29c1e,Derby,CT,US,41.3224|-73.089
8281,US5871735-0,11953,vbuv52hgzxiihgocn7vvepcza,5871735,fl:ch_ln:moroz-1,5jt3r88a5axm4x6o1tbkf2uyl,Chaya,Moroz,0,FALSE,FALSE,5jt3r88a5axm4x6o1tbkf2uyl,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8282,US5871743-0,2775,2j549woeh3kq6x1ws8qs6iset,5871743,fl:da_ln:chajuss-1,r3ysbyldw9pfcvlrimfw1wst0,Daniel,Chajuss,0,FALSE,FALSE,r3ysbyldw9pfcvlrimfw1wst0,fa9a6cf5-cb8e-11eb-9615-121df0c29c1e,Mobile Post Emek Sorek 76867,,IL,31.7914|34.8
8283,US5871814-0,10924,pjeynxxiwludho8p3rhqgs1rh,5871814,fl:da_ln:livshits-3,z7930p13qbm4hbs1s4rdjobvw,David,Livshits,0,FALSE,FALSE,z7930p13qbm4hbs1s4rdjobvw,6a3e2d56-cb8e-11eb-9615-121df0c29c1e,Ashdad,,IL,
8284,US5871816-0,16660,r62mah43nyc57nqcbaqgzwjo1,5871816,fl:me_ln:tal-3,kfjts9b2mgcolbarc2o56fhz2,Meirav,Tal,0,FALSE,FALSE,kfjts9b2mgcolbarc2o56fhz2,3caeffdf-cb8e-11eb-9615-121df0c29c1e,Efrat,,IL,
8285,US5871914-0,12122,3qca154sh04zlduljswbjrr31,5871914,fl:as_ln:nathan-2,qh4mpmkfhoufvjgfc94yxt0mf,Asher,Nathan,0,FALSE,FALSE,qh4mpmkfhoufvjgfc94yxt0mf,fe9c68b6-cb8e-11eb-9615-121df0c29c1e,Bet-Shemesh,,IL,31.7316|34.9757
8286,US5871932-0,1103,noynt3d4byg89ol56gkania5t,5871932,fl:ir_ln:baram-1,m48bqe5f27e1q10hhe6yrk8de,Irit,Bar-Am,0,FALSE,FALSE,m48bqe5f27e1q10hhe6yrk8de,3dc10f03-cb8e-11eb-9615-121df0c29c1e,Herzlia,,IL,
8287,US5871950-2,12010,x02vnz5f4jlupuzjw3msayt3j,5871950,fl:ed_ln:mozes-1,ihwso8bzd9u6m0ymii55m3af9,Edna,Mozes,2,FALSE,FALSE,ihwso8bzd9u6m0ymii55m3af9,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
8288,US5871959-3,16899,x449bzqp236wiqsttbhh39rlh,5871959,fl:il_ln:tsarfaty-1,mf2bdc26s80qppouw0vnl35ha,Ilan,Tsarfaty,3,FALSE,FALSE,mf2bdc26s80qppouw0vnl35ha,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
8289,US5871978-3,396,rgyjh4qccqbp6ges9k2xmpu0z,5871978,fl:ye_ln:aloni-1,2ik9qpkcmajyyv7fqgf6lt1i8,Yehoshua,Aloni,3,FALSE,FALSE,2ik9qpkcmajyyv7fqgf6lt1i8,e99a2a8d-09bc-11ec-893a-12de62d610b1,Kfar-Saba,,IL,32.1773|34.9075
8290,US5872730-0,15573,wai0nxwf7oi579e5mqnztven0,5872730,fl:ro_ln:shevach-1,4dy9ujpt8mibwiw0h9efigtgq,Ronen,Shevach,0,FALSE,FALSE,4dy9ujpt8mibwiw0h9efigtgq,3fd0385b-cb8e-11eb-9615-121df0c29c1e,Netanya,,IL,32.3076|34.8644
8291,US5872960-2,142,prdvm4qjt79aqsoloqyxhpjyn,5872960,fl:ya_ln:afek-1,tglgvud26f9r1nqdwslt52l1v,Yachin,Afek,2,FALSE,FALSE,tglgvud26f9r1nqdwslt52l1v,e99a2a8d-09bc-11ec-893a-12de62d610b1,Cfar Saba,,IL,32.1773|34.9075
8292,US5873081-0,7831,1tgtqbdwdx8iv7r4y7gptkm6u,5873081,fl:do_ln:harel-1,auk04owpe81kkt9nixyl923vn,Dov,Harel,0,FALSE,FALSE,auk04owpe81kkt9nixyl923vn,dacf0d31-cb8e-11eb-9615-121df0c29c1e,Caesarea,,IL,32.5115|34.9058
8293,US5873137-0,18088,zrd5dsp4q7g77engh7nskvlzn,5873137,fl:ye_ln:yavetschen-1,pre3v20kqmxmrrt18ms7i5j6s,Yehuda,Yavets-Chen,0,FALSE,FALSE,pre3v20kqmxmrrt18ms7i5j6s,e832a61b-cb8f-11eb-9615-121df0c29c1e,Ashdod,,IL,31.8074|34.6525
8294,US5873254-0,593,eqtc1qr460pzg7bf4nn2avdlm,5873254,fl:am_ln:arav-1,z8l2l4njlvw12avexe569gtu3,Amir,Arav,0,FALSE,FALSE,z8l2l4njlvw12avexe569gtu3,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
